id,url,name,address1,address2,phone,fax,imgLink,imgMapLink,email,direction,lon,lat
55,https://www.heviva.ch/institutions/detail/ems/clemence-lp-de-la-fondation.html,"CLEMENCE, LP de la Fondation",Avenue de Morges 64C,1004 Lausanne,021/620 72 72,021/620 72 70,https://www.heviva.ch/typo3temp/assets/_processed_/9/0/csm_CLEMENCE_EXTERIEUR_S_02_415535d90a.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/1/csm_SIMONE-PEGURI-LP-de-la-Fondation_452e4c8847.jpg,fondation-clemence@fondation-clemence.ch,Claude-Alain Stuby,6.60954189354829,46.52681465
56,https://www.heviva.ch/institutions/detail/ems/clos-des-tzams-hnm.html,"CLOS DES TZAMS, HNM",Route des Blanchettes 30,1660 L&apos;Etivaz,026 924 49 46,026 924 49 45,https://www.heviva.ch/typo3temp/assets/_processed_/8/c/csm_CLOS_DES_TZAMS_EXT_S_855b68bdf7.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/2/f/csm_CLOS-DES-TZAMS_HNM_12f6cb8a89.jpg,info@cogestems.ch,Serge Gétaz,7.1467241,46.4257004
57,https://www.heviva.ch/institutions/detail/ems/colline-cat-de-lems-la.html,"COLLINE, CAT de l'EMS La",Chemin de Baulet 20,1071 Chexbres,021 946 01 01,021 946 01 99,https://www.heviva.ch/typo3temp/assets/_processed_/5/9/csm_COLLINE_EXTERIEUR_S_01_c154d872eb.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/2/csm_COLLINE_CAT-de-l_EMS-La_c3ec62f976.jpg,info@emslacolline.org,"France Pinsard, responsable ",6.7770139,46.4804246
58,https://www.heviva.ch/institutions/detail/ems/colline-ems-la.html,"COLLINE, EMS LA",Chemin de Baulet 20,1071 Chexbres,021 946 01 01,--,https://www.heviva.ch/typo3temp/assets/_processed_/9/3/csm_COLLINE_EXTERIEUR_S_ee1f2ac0f9.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/b/2/csm_COLLINE-EMS-LA_9c8b056eec.jpg,info@emslacolline.org,Valéry Ponsar,6.7770139,46.4804246
59,https://www.heviva.ch/institutions/detail/ems/rubis-colocation.html,COLOCATION RUBIS,"R&#xE9;sidence Agate, Route de Bellevue 57, CP 574",1401 Yverdon-les-Bains,024 426 10 01,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/6/a/csm_Rubis__1__01_9c7cda2813.jpg,undefined,rubis@fondation-saphir.ch,"Marie Fournier, responsable colocation / Klara Fantys, responsable pôle personne âgée / Direction : Luis Villa, directeur",undefined,
60,https://www.heviva.ch/institutions/detail/ems/topaze-colocation.html,COLOCATION TOPAZE,"R&#xE9;sidence St-Martin, Chemin des Rigoles 14B",1350 Orbe,024 441 61 67,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/b/6/csm_TOPAZE_LP_1_P_d31560f261.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/3/csm_COLOCATION-TOPAZE_LP_56757d86fc.jpg,topaze@fondation-saphir.ch,"Marie Fournier, responsable colocation / Klara Fantys, responsable pôle personne âgée / Direction : Luis Villa, directeur",undefined,
61,https://www.heviva.ch/institutions/detail/ems/colombes-ems-les.html,"COLOMBES, EMS LES",Avenue de Collonges 1,1004 Lausanne,021 647 50 68,021 647 50 67,https://www.heviva.ch/typo3temp/assets/_processed_/1/a/csm_COLOMBES_EXTERIEUR_df972b1a5a.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/f/csm_COLOMBES_EMS-LES_ee2248b60d.jpg,caffaro.direction@sispsa.ch,Dario Caffaro,undefined,
62,https://www.heviva.ch/institutions/detail/ems/colombiere-epsm-la.html,"COLOMBIERE, EPSM LA",Route du Village 51,1513  Hermenches,021 905 91 84,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/8/e/csm_COLOMBIERE_EXTERIEUR_NUMERO_I_S_01_34b8b6003e.jpg,undefined,epsmcolombiere@fondation-saphir.ch,"Luis Villa, Directeur / Sihame Ghodbani, responsable accompagnement / Tristan Jobin, responsable pôle psychiatrie adulte",undefined,
63,https://www.heviva.ch/institutions/detail/ems/commandant-baud-cat-de-lems.html,"COMMANDANT BAUD, CAT de l'EMS",Chantre aux Daims 1,1143 Apples,021 800 91 11,021 800 49 21,https://www.heviva.ch/typo3temp/assets/_processed_/3/8/csm_COMMANDANT_BAUD_EXTERIEUR_01_6b0b88f71b.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/4/c/csm_COMMANDANT-BAUD_CAT-de-l_EMS_6a1a29d3a2.jpg,info@fondationbaud.ch,Cornelia HENRY,undefined,
64,https://www.heviva.ch/institutions/detail/ems/commandant-baud-ems.html,"COMMANDANT BAUD, EMS",Chantre-aux-Daims 1,1143 Apples,021 800 91 11,021 800 49 21,https://www.heviva.ch/typo3temp/assets/_processed_/d/5/csm_COMMANDANT_BAUD_EXTERIEUR_f1b8eb4962.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/a/c/csm_COMMANDANT-BAUD_EMS_4046cede9d.jpg,info@fondationbaud.ch,Catherine Pavaux,undefined,
65,https://www.heviva.ch/institutions/detail/ems/contesse-ems.html,"CONTESSE, EMS",Praz Amiet 6,1322 Croy,024 453 70 70,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/3/c/csm_CONTESSE_EXTERIEUR_3f928b2e55.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/3/0/csm_CONTESSE_EMS_ebddc0d7ef.jpg,emscontesse@fondation-saphir.ch,"Luis Villa, directeur / Astrid Petermann, responsable accompagnement / Klara Fantys, responsable pôle personne âgée",6.478787192287379,46.69206285
66,https://www.heviva.ch/institutions/detail/ems/coteau-muraz-cat-de-lems.html,"COTEAU-MURAZ, CAT de l'EMS",Rue Gambetta 20,1815 Clarens,021 989 55 76,021 989 53 50,https://www.heviva.ch/typo3temp/assets/_processed_/f/f/csm_COTEAU-MURAZ_P__2__add9b464ff.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/3/a/csm_COTEAU-MURAZ_CAT-de-l_EMS_68ba988280.jpg,cat@ems-fbs.ch,"Yves Mottet, directeur; Gaëlle Rochat Karlen, responsable socioculturel, promotion et innovation",6.896779149315069,46.44289045
67,https://www.heviva.ch/institutions/detail/ems/coteau-muraz-ems.html,"COTEAU-MURAZ, EMS",Rue Gambetta 20,1815 Clarens,021 989 55 99,021 989 55 50,https://www.heviva.ch/typo3temp/assets/_processed_/d/d/csm_COTEAU_MURAZ_EXT_927b1854e3.png,https://www.heviva.ch/typo3temp/assets/_processed_/7/e/csm_COTEAU-MURAZ_EMS_f2ad8359b4.jpg,direction@ems-fbs.ch,"Yves Mottet, directeur; Anick Chevalley, responsable soins et gestion de l'accompagnement; Emmanuelle Caillet-Bois, adjointe responsable de site; Mélanie Bertschy, adjointe responsable de site",6.896779149315069,46.44289045
68,https://www.heviva.ch/institutions/detail/ems/cottier-boys-cs-de-lems.html,"COTTIER BOYS, CS de l'EMS",Rue de la Cage 4,1317 Orny,021 866 72 00,021 866 62 49,https://www.heviva.ch/typo3temp/assets/_processed_/a/1/csm_Cottier_boy_CS_97c84dc9ea.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/8/csm_COTTIER-BOYS_CS-de-l_EMS_01_8759105a4e.jpg,info@cottier-boys.ch,Marilyne Beauverd,undefined,
69,https://www.heviva.ch/institutions/detail/ems/cottier-boys-ems.html,"COTTIER BOYS, EMS",Rue de la Cage 4,1317 Orny,021 866 7200,021 866 0275,https://www.heviva.ch/typo3temp/assets/_processed_/5/8/csm_COTTIER_BOYS_EXTERIEUR_782918b314.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/0/0/csm_COTTIER-BOYS_EMS_27dc220b14.jpg,c.perrenoud@cottier-boys.ch,Claire Perrenoud ,undefined,
70,https://www.heviva.ch/institutions/detail/ems/diligence-cat-de-lems.html,"DILIGENCE, CAT DE L'EMS","Rue des Charpentiers 32, CP 348",1110 Morges 1 ,021.811.42.42,021.811.42.40,https://www.heviva.ch/typo3temp/assets/_processed_/6/d/csm_DILIGENCE_2_CAT_ff217d2e36.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/8/csm_DILIGENCE_CAT-de-l_EMS-la_76544ff566.jpg,admin@la-diligence.ch,Danièle Bonhomme,undefined,
71,https://www.heviva.ch/institutions/detail/ems/donatella-mauri-cat-de-la-fondation.html,"DONATELLA MAURI, CAT de la Fondation",Chemin du Brit 2,1032 Romanel-sur-Lausanne,021 641 07 39,021 641 07 07,https://www.heviva.ch/typo3temp/assets/_processed_/e/9/csm_Donatella_mauri_CAT__2__82e3a0cfdd.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/4/csm_DONATELLA-MAURI_CAT-de-la-Fondation_0dfa2b50a1.jpg,animation@donatellamauri.ch,Adele Nacci ,6.601364799878,46.56158885
72,https://www.heviva.ch/institutions/detail/ems/donatella-mauri-fondation.html,"DONATELLA MAURI, FONDATION",Chemin du Brit 2,1032 Romanel-sur-Lausanne,021641 07 00,021 641 07 07,https://www.heviva.ch/typo3temp/assets/_processed_/7/6/csm_DONATELLA_MAURI_EXTERIEUR_S_cf6a37eaa2.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/8/csm_DONATELLA-MAURI_FONDATION_5fa2cc61e7.jpg,administration@donatellamauri.ch,Monsieur Vincent Simone,6.601364799878,46.56158885
73,https://www.heviva.ch/institutions/detail/ems/eikenott-lp-d.html,"EIKENOTT, LP d'",All&#xE9; L&#xE9;oth&#xE9;rius 1,1196 Gland,022 354 04 10,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/0/6/csm_lpeikenott-220_40a2ae7b90.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/2/1/csm_EIKENOETT_LP-d__f56c43fec4.jpg,greffe.municipal@gland.ch,Christine Etienne,undefined,
74,https://www.heviva.ch/institutions/detail/ems/douvaz-ems-la.html,EMS LA DOUVAZ,Chemin de la Douvaz 1,1423  Villars-Burquin,024 436 04 04,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/d/3/csm_DOUVAZ_EXTERIEUR_7f77977af0.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/6/csm_DOUVAZ_EMS-LA_0a19b8412b.jpg,emsdouvaz@fondation-saphir.ch,"Luis Villa, Directeur / Jocelyne Burdy, responsable accompagnement / Tristan Jobin, responsable pôle psychiatrie adulte",6.6187154830305825,46.8490831
75,https://www.heviva.ch/institutions/detail/ems/escapade-l-ems.html,"ESCAPADE L', EMS",Rue du Martinet 2,1188 Gimel,058 748 87 00,058 748 87 49,https://www.heviva.ch/typo3temp/assets/_processed_/f/2/csm_ESCAPADE_EXTERIEUR_S_920c390516.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/8/c/csm_ESCAPADE-L__EMS_423f08dbf5.jpg,sandrine.heuls@altage.ch,Sandrine Heuls,undefined,
76,https://www.heviva.ch/institutions/detail/ems/etoile-du-matin-ems.html,"ETOILE DU MATIN, EMS",Chemin de l&apos;Etoile du Matin 5,1805 Jongny,021 925 95 55,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/c/5/csm_ETOILE_DU_MATIN_EXT_S_5c774e0b5c.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/3/a/csm_ETOILE-DU-MATIN_EMS_080662ad9a.jpg,admin@fcm63.ch,Roger Hartmann,5.0445112,46.3243048
77,https://www.heviva.ch/institutions/detail/ems/faverge-cat-de-lems-la.html,"FAVERGE, CAT de l'EMS La",Route de Bulle 10,1610 Oron-la-Ville,021.908.09.08,021.908.09.09,https://www.heviva.ch/typo3temp/assets/_processed_/e/f/csm_FAVERGE_INTERIEUR_S_aac0d97845.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/4/csm_FAVERGE_CAT-de-l_EMS-La_99b759db5c.jpg,secretariat-reception@emsfaverge.ch,Mme Chantal Burri - resp. du CAT ,6.8301864,46.5712577
78,https://www.heviva.ch/institutions/detail/ems/faverge-cs-de-lems-la.html,"FAVERGE, CS de l'EMS la",Route de Bulle 10,1610 Oron-la-Ville,021.908.09.08,021.908.09.09,https://www.heviva.ch/typo3temp/assets/_processed_/b/f/csm_FAVERGE_EXTERIEUR_S_02_af4c468c1b.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/a/b/csm_FAVERGE_CS-de-l_EMS-la_01_0475948868.jpg,secretariat-reception@emsfaverge.ch,M. Johny Simon - Infirmier-chef,6.8301864,46.5712577
79,https://www.heviva.ch/institutions/detail/ems/faverge-ems-la.html,"FAVERGE, EMS LA",Route de Bulle 10,1610 Oron-la-Ville,021 908 09 08,021 908 09 09,https://www.heviva.ch/typo3temp/assets/_processed_/f/7/csm_FAVERGE_EXTERIEUR_S_01_edf66882df.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/6/csm_FAVERGE_EMS-LA_bd72a92240.jpg,secretariat-reception@emsfaverge.ch,Pierre-André Goumaz,6.8301864,46.5712577
80,https://www.heviva.ch/institutions/detail/ems/faverge-lp.html,"FAVERGE, LP",Route de Pal&#xE9;zieux 15 A et 15 B,1610 Oron-la-Ville,021.908.09.08,021.908.09.09,https://www.heviva.ch/typo3temp/assets/_processed_/d/d/csm_FAVERGE_EXTERIEUR_S_03_70b19d9412.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/a/csm_A-LA-FAVERGE_LP_0f6344dbe9.jpg,secretariat-reception@emsfaverge.ch,Pierre-André Goumaz - Directeur,undefined,
81,https://www.heviva.ch/institutions/detail/ems/flon-ems-le.html,"FLON, EMS LE",Rte du Flon 19,1610 Oron-la-Ville,021 908 02 00,021 908 02 08,https://www.heviva.ch/typo3temp/assets/_processed_/e/d/csm_Flon_exterieur_d107a19a25.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/f/csm_FLON_EMS-LE_d25a1ca60f.jpg,leflon.info@fondationdurelais.ch,Anne-Dominique Micheli,6.8223883,46.5692728
82,https://www.heviva.ch/institutions/detail/ems/halte-relais-cat-de-la-fondation-primeroche.html,"FONDATION PRIMEROCHE, CAT DE LA HALTE-RELAIS",Rue des M&#xE9;tiers 2,1008 Prilly,021/545.56.40,021 545 56 41,https://www.heviva.ch/typo3temp/assets/_processed_/6/b/csm_Halte-Relais-6_1cd47864da.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/e/csm_CAHP-PRIMEROCHE_CAT-du_4ce9571576.jpg,info@primeroche.ch,Catherine Etter,undefined,
83,https://www.heviva.ch/institutions/detail/ems/grand-pre-cat-de-la-fondation-primeroche.html,"FONDATION PRIMEROCHE, CAT LE GRAND PRE",Rue du Grand-Pr&#xE9; 2,1033 Cheseaux-Lausanne,021 545 55 67,021 545 55 56,https://www.heviva.ch/typo3temp/assets/_processed_/7/f/csm_GRAND_PRE_69c7747f75.jpg,undefined,info@primeroche.ch,Jonathan Cogniasse,undefined,
84,https://www.heviva.ch/institutions/detail/ems/valentin-cat-de-la-fondation-primeroche.html,"FONDATION PRIMEROCHE, CAT LE VALENTIN",Rue du Valentin 34,1004 Lausanne,021 545 56 75,021 545 56 76,https://www.heviva.ch/typo3temp/assets/_processed_/d/5/csm_CAT-Le-Valentin-5_46afd846fe.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/b/9/csm_VALAMOUR_CAT-de-l_EMS-le_a08167f4a5.jpg,info@primeroche.ch,Léonard Saugy,6.631492263445426,46.52649435
85,https://www.heviva.ch/institutions/detail/ems/halte-relais-primeroche-cs.html,"FONDATION PRIMEROCHE, CS DE LA HALTE-RELAIS",Rue des M&#xE9;tiers 2,1008 Prilly,021 545 56 40,021 545 56 41,https://www.heviva.ch/typo3temp/assets/_processed_/9/8/csm_PRIMEROCHE_CAHP_CS__2__P_01_394ff3df38.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/7/csm_CAHP-PRIMEROCHE_CS-du_05c302d2e5.jpg,info@primeroche.ch,Catherine Etter,undefined,
86,https://www.heviva.ch/institutions/detail/ems/grand-pre-ems-le.html,"FONDATION PRIMEROCHE, EMS LE GRAND PRE",Rue du Grand Pr&#xE9; 2,1033 Cheseaux-sur-Lausanne,021 545 55 55,021 545 55 56,https://www.heviva.ch/typo3temp/assets/_processed_/6/b/csm_EMS-Le_Grand_Pre-5_88007d0b53.jpg,undefined,info@primeroche.ch,Christian Weiler,undefined,
87,https://www.heviva.ch/institutions/detail/ems/lys-ems-les.html,"FONDATION PRIMEROCHE, EMS LES LYS",Rue des M&#xE9;tiers 3,1008 Prilly,021 545 55 55,021 545 55 56,https://www.heviva.ch/typo3temp/assets/_processed_/7/a/csm_EMS-Les-Lys-4_1fa1abf1ad.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/f/f/csm_PRIMEROCHE_FONDATION_c602473071.jpg,info@primeroche.ch,Christian Weiler,undefined,
88,https://www.heviva.ch/institutions/detail/ems/logements-supervises-renens-de-la-fondation-primeroche.html,"FONDATION PRIMEROCHE, LOGEMENTS SUPERVISES DE RENENS",Avenue du 14 avril 3,1020 Renens,079 386 57 71,021 545 56 41,https://www.heviva.ch/typo3conf/ext/wng_ems/res/images/ems_default.jpg,undefined,info@primeroche.ch,Judith Felis,6.5803141,46.539357
89,https://www.heviva.ch/institutions/detail/ems/prilly-lp-de-la-fondation-primeroche.html,"FONDATION PRIMEROCHE, LP DE PRILLY",Avenue de la Confr&#xE9;rie 44,1008 Prilly,021 545 56 40,021 545 56 41,https://www.heviva.ch/typo3temp/assets/_processed_/e/3/csm_Logements-Proteges-Prilly-6_169376e6ed.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/1/9/csm_PRIMEROCHE-PRILLY_LP-de-la-Fondation-_7a277dfb18.jpg,info@primeroche.ch,Pascale Rudaz,undefined,
90,https://www.heviva.ch/institutions/detail/ems/grand-pre-lp-de-la-fondation-primeroche.html,"FONDATION PRIMEROCHE, LP LE GRAND PRE",Rue du Grand Pr&#xE9; 10 et 12,1033 Cheseaux-sur-Lausanne,021 545 55 67,021 545 55 56,https://www.heviva.ch/typo3temp/assets/_processed_/5/a/csm_Logements_Proteges-Cheseaux-6_c819172d79.jpg,undefined,info@primeroche.ch,Jonathan Cogniasse,undefined,
91,https://www.heviva.ch/institutions/detail/ems/fougeres-lp-de-la-residence-les.html,"FOUGERES, LP de la Résidence Les",Route du Village 10/12,1112 Echichens,021 804 08 11,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/7/3/csm_FOUGERE_LP_P_6585adf575.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/0/csm_FOUGERES_LP-de-la-Re__sidence-Les_996be933a9.jpg,info@fondationsilo.ch,Valérie Brügger,6.4716141,46.5560968
92,https://www.heviva.ch/institutions/detail/ems/gambetta-cs-de-lems.html,"GAMBETTA, CS de l'EMS",Rue de Gambetta 3,1815 Clarens,021 989 91 91,021 989 91 92,https://www.heviva.ch/typo3temp/assets/_processed_/f/8/csm_GAMBETTA_EXT_S_01_f250d55df0.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/1/a/csm_GAMBETTA_CS-de-l_EMS_01_f761b277f7.jpg,info@emsgambetta.ch,Mme Corinne DEMAISON,undefined,
93,https://www.heviva.ch/institutions/detail/ems/gambetta-ems.html,"GAMBETTA, EMS",Rue Gambetta 3/CP 268,1815 Clarens,021 989 91 91,021 989 91 92,https://www.heviva.ch/typo3temp/assets/_processed_/3/f/csm_GAMBETTA_EXT_S_660d3440d2.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/b/csm_GAMBETTA_EMS_660e5a0a1b.jpg,direction@emsgambetta.ch,Olivier Sthioul-Arif,undefined,
94,https://www.heviva.ch/institutions/detail/ems/gambetta-lp-de-lems.html,"GAMBETTA, LP de l'EMS",Rue Gambetta 3,1815 Clarens,undefined,021.989.91.91,https://www.heviva.ch/typo3temp/assets/_processed_/9/4/csm_GAMBETTA_EXT_S_02_a483f2b4e1.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/f/1/csm_GAMBETTA-LP-de-l_EMS_1a8d4e01f0.jpg,direction@emsgambetta.ch,Olivier Sthioul-Arif,6.8963063,46.4417502
95,https://www.heviva.ch/institutions/detail/ems/girarde-cat-de-la-residence-la.html,"GIRARDE, CAT de la Résidence La",Chemin de la Girarde 2,1066 Epalinges,021 711 72 58,021 711 72 62,https://www.heviva.ch/typo3temp/assets/_processed_/5/4/csm_GIRARDE_1_6485627473.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/b/csm_GIRARDE_CAT-de-la-Re__sidence-La_c703018b42.jpg,elisabeth.lenoir@fondationdurelais.ch,Alexandre Gasser,6.674868330511546,46.54977205
96,https://www.heviva.ch/institutions/detail/ems/girarde-residence-la.html,"GIRARDE, RESIDENCE LA",Chemin de la Girarde 2,1066  Epalinges,021 711 72 00,021 711 72 62,https://www.heviva.ch/typo3temp/assets/_processed_/0/b/csm_GIRARDE_EXTERIEUR_SITE_b25be6df06.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/0/9/csm_GIRARDE_ESIDENCE-LA_02966d7071.jpg,girarde.info@fondationdurelais.ch,Anne-Dominique Micheli,6.674868330511546,46.54977205
97,https://www.heviva.ch/institutions/detail/ems/haute-combe-cs-de-lems.html,"HAUTE COMBE, CS de l'EMS",Chemin du Stand 3,1009 Pully,021/721.40.80,021/721.40.90,https://www.heviva.ch/typo3temp/assets/_processed_/4/4/csm_HAUTE_COMBE_CS_1_P_ca597d5677.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/9/e/csm_HAUTE-COMBE_CS-de-l_EMS_01_c7e10cd414.jpg,pre-pariset@pre-pariset.ch,"M. Eric Mennen, Responsable des Courts séjours et Mme Barbara Merlini, Coordinatrice des Courts séjours",6.668367897248812,46.51917735
98,https://www.heviva.ch/institutions/detail/ems/haute-combe-ems.html,"HAUTE COMBE, EMS",Chemin du Stand 3,1009  Pully,021 721 40 80,021 721 40 90,https://www.heviva.ch/typo3temp/assets/_processed_/2/7/csm_HAUTE_COMBE_EXTERIEUR_S_01_5a634293c1.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/9/4/csm_HAUTE-COMBE_EMS_08a3642882.jpg,,Pierre Berthet,6.668367897248812,46.51917735
99,https://www.heviva.ch/institutions/detail/ems/hirondelles-ems-les.html,"HIRONDELLES, EMS LES",Avenue Jean-Jacques Rousseau 19,1815 Clarens-sur-Montreux,021 989 29 00,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/1/b/csm_EMS_Les_Hirondelles__Clarens_-_Fondation_Claire_Magnin__30__2f2616f2e2.jpg,undefined,admin@fcm63.ch,,6.8915769,46.4424629
100,https://www.heviva.ch/institutions/detail/ems/home-les-pins-sa-site-le-home.html,"HOME - LES PINS SA, SITE LE HOME",Avenue des Peupliers 22a,1009  Pully,021 721 02 70,021 721 02 71,https://www.heviva.ch/typo3temp/assets/_processed_/c/1/csm_HOME_EXTERIEUR_S_d6e82ca64b.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/4/csm_HOME---LES-PINS-SA_SITE-DU-HOME_304e397372.jpg,info@lehome-lespins.ch,François Matt,6.662776753331951,46.51960925
101,https://www.heviva.ch/institutions/detail/ems/home-les-pins-sa-site-les-pins.html,"HOME - LES PINS SA, SITE LES PINS",Ch. des Grand-Vennes 15,1010 Lausanne,021 654 46 54,021 654 46 50,https://www.heviva.ch/typo3temp/assets/_processed_/9/c/csm_PINS_03_c97a3d958b.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/9/csm_HOME---LES-PINS-SA_SITE-DES-PINS_552cb9cbe8.jpg,info@lehome-lespins.ch,François Matt,undefined,
102,https://www.heviva.ch/institutions/detail/ems/home-salem.html,HOME SALEM,"Route des Deux-Villages 96, Case postale 70",1806 Saint-L&#xE9;gier,021 943 90 90,021 943 90 91,https://www.heviva.ch/typo3temp/assets/_processed_/1/f/csm_SALEM_HOME_EXT_S_ce8dec3b68.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/d/csm_HOME-SALEM_5047dde682.jpg,home.salem@eben-hezer.ch,Alexandre Salina,undefined,
103,https://www.heviva.ch/institutions/detail/ems/home-salem-cat-intramuros-du.html,"HOME SALEM, CAT intramuros du",Route des Deux-Villages 96,1806 St-L&#xE9;gier,+41 21 943 90 76,+41 21 943 90 91,https://www.heviva.ch/typo3temp/assets/_processed_/f/5/csm_SALEM_HOME_EXT_S_01_be8bedf826.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/d/csm_HOME-SALEM_CAT-intramuros-du_ec940c4c35.jpg,cat.salem@eben-hezer.ch ,Stéphanie Beney-Roh ,undefined,
104,https://www.heviva.ch/institutions/detail/ems/hopital-daubonne-division-lits-c.html,"HOPITAL D'AUBONNE, DIVISION LITS C",Avenue Tr&#xE9;velin 67,1170 Aubonne,021 821 41 11,021 821 41 14,https://www.heviva.ch/typo3temp/assets/_processed_/e/e/csm_EHC_AUBONNE_EXTERIEUR_bf1bc176ad.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/b/0/csm_HOPITAL-D_AUBONNE_DIVISION-LITS-C_31a621fe03.jpg,aubadmin@ehc.vd.ch,André Jordan,undefined,
105,https://www.heviva.ch/institutions/detail/ems/intermede-cat-de-la-fondation-de-lorme.html,"INTERMEDE, CAT de la Fondation de l'Orme",Route des Plaines-du-Loup 4A,1000 Lausanne 18,021.641.62.00,021.641.62.49,https://www.heviva.ch/typo3temp/assets/_processed_/2/8/csm_Orme_CAT__1__d250837cc6.png,https://www.heviva.ch/typo3temp/assets/_processed_/6/d/csm_INTERMEDE_CAT-de-la-Fondation-de-l_Orme_8b3d834f1d.jpg,ems@fdorme.ch,Da Silva Pereira Marina,undefined,
106,https://www.heviva.ch/institutions/detail/ems/jaques-et-charles-duc-epsm.html,"JAQUES ET CHARLES DUC, EPSM",Av. Eug&#xE8;ne Burnand 26A,1510 Moudon,026 668 11 17,026 668 02 87,https://www.heviva.ch/typo3temp/assets/_processed_/1/c/csm_DUC_EXTERIEUR_784c9c7dea.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/7/csm_JAQUES-ET-CHARLES-DUC_FONDATION_6c9c4420b0.jpg,christine.semadeni@epsmduc.ch,Christine Semadeni,undefined,
107,https://www.heviva.ch/institutions/detail/ems/jardins-de-la-plaine-cat-de-lems-les.html,"JARDINS DE LA PLAINE, CAT de l'EMS les",Avenue Haldimand 24A,1400 Yverdon-les-Bains,024.426.38.49,024.426.38.79,https://www.heviva.ch/typo3temp/assets/_processed_/e/5/csm_JARDINS_DE_LA_PLAINE_INTERIEUR_01_e52c89805f.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/7/csm_JARDINS-DE-LA-PLAINE_CAT-de-l_EMS-les_38748da95e.jpg,fabrizio.dallolio@altage.ch,Fabrizio Dall'Olio,6.6429335,46.7797146
108,https://www.heviva.ch/institutions/detail/ems/jardins-de-la-plaine-ems-les.html,"JARDINS DE LA PLAINE, EMS LES",Rue Haldimand 14b,1400 Yverdon-les-Bains,058 748 82 00,058 748 82 89,https://www.heviva.ch/typo3temp/assets/_processed_/b/c/csm_JARDINS_DE_LA_PLAINE_EXTERIEUR_af4dd6691d.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/f/csm_JARDINS-DE-LA-PLAINE_EMS-LES_b5080933ef.jpg,michele.gavillet@altage.ch,Michèle Gavillet,undefined,
